120.389328,187.941620,168.383331,0.004821,0.004709,0.995730,-0.092071,0
119.915092,187.918610,168.422836,0.004636,0.004933,0.995745,-0.091897,7383
119.441116,187.895142,168.463287,0.004474,0.005223,0.995768,-0.091646,15670
118.977463,187.877747,168.500443,0.004225,0.005452,0.995796,-0.091338,24273
118.512283,187.857208,168.526520,0.004139,0.005734,0.995836,-0.090886,32579
118.049263,187.839325,168.550751,0.003947,0.005992,0.995871,-0.090496,41368
117.589760,187.816544,168.570190,0.003827,0.006260,0.995914,-0.090008,49571
117.132950,187.794464,168.591095,0.003600,0.006363,0.995964,-0.089453,58133
116.673042,187.767807,168.604584,0.003544,0.006413,0.996009,-0.088951,65604
116.211769,187.739487,168.611191,0.003342,0.006257,0.996058,-0.088418,74009
115.754227,187.708344,168.614410,0.003138,0.006080,0.996105,-0.087908,81951
115.297661,187.675705,168.613861,0.003043,0.005799,0.996157,-0.087346,90388
114.843857,187.646591,168.620148,0.003046,0.005555,0.996199,-0.086880,99040
114.396324,187.608765,168.627579,0.003219,0.005423,0.996244,-0.086367,107582
113.949776,187.570755,168.632553,0.003324,0.005267,0.996285,-0.085890,115979
113.504662,187.532196,168.639740,0.003400,0.005102,0.996327,-0.085416,124764
113.062714,187.492294,168.647736,0.003371,0.005013,0.996375,-0.084858,132954
112.618729,187.462265,168.650894,0.003507,0.004876,0.996411,-0.084433,141255
112.172363,187.430252,168.646805,0.003677,0.004884,0.996456,-0.083897,149608
111.723969,187.399399,168.642273,0.003939,0.004905,0.996500,-0.083352,158040
111.277481,187.369553,168.642426,0.004206,0.004889,0.996552,-0.082721,166411
110.826828,187.340393,168.639343,0.004636,0.004917,0.996611,-0.081987,174877
110.380348,187.301559,168.639511,0.005013,0.004976,0.996682,-0.081092,183218
109.931351,187.260818,168.640900,0.005345,0.004921,0.996751,-0.080214,191558
109.483551,187.214188,168.638733,0.005655,0.005014,0.996833,-0.079161,199369
109.032349,187.170166,168.633133,0.005932,0.005062,0.996905,-0.078232,207717
108.583916,187.128555,168.622620,0.006161,0.005214,0.996983,-0.077194,216134
108.127472,187.089996,168.608780,0.006324,0.005317,0.997065,-0.076117,224550
107.661751,187.051239,168.592743,0.006411,0.005394,0.997140,-0.075105,232941
107.199158,187.011856,168.579742,0.006467,0.005352,0.997223,-0.074005,241574
106.733879,186.968735,168.559021,0.006619,0.005382,0.997302,-0.072904,249551
106.280281,186.925613,168.538742,0.006747,0.005347,0.997387,-0.071728,258014
105.820999,186.880112,168.516098,0.006886,0.005171,0.997467,-0.070613,266415
105.357574,186.828537,168.488541,0.007058,0.004984,0.997550,-0.069420,274606
104.893814,186.776886,168.459106,0.007272,0.004811,0.997630,-0.068251,283247
104.431961,186.723709,168.426804,0.007427,0.004589,0.997708,-0.067107,291549
103.973007,186.671906,168.393845,0.007646,0.004224,0.997785,-0.065954,300046
103.516724,186.611588,168.359558,0.007782,0.003890,0.997856,-0.064869,308359
103.059196,186.550568,168.322388,0.007818,0.003646,0.997921,-0.063872,316627
102.600838,186.486298,168.281067,0.007868,0.003321,0.997983,-0.062912,324928
102.142014,186.422058,168.236893,0.007867,0.002984,0.998044,-0.061951,333421
101.683258,186.356201,168.185989,0.007764,0.002715,0.998100,-0.061066,342169
101.225113,186.281891,168.130066,0.007632,0.002380,0.998159,-0.060120,350427
100.766792,186.207504,168.072998,0.007425,0.002167,0.998216,-0.059205,358614
100.307846,186.130508,168.013962,0.007258,0.001843,0.998271,-0.058309,367008
99.846359,186.054688,167.953384,0.007152,0.001572,0.998326,-0.057380,374753
99.383415,185.982651,167.891220,0.007062,0.001267,0.998376,-0.056517,383229
98.908424,185.906509,167.826950,0.006933,0.001001,0.998429,-0.055584,391510
98.434296,185.829346,167.759567,0.006805,0.000717,0.998481,-0.054665,399899
97.958221,185.748734,167.691788,0.006635,0.000446,0.998534,-0.053727,408267
97.482132,185.668045,167.622025,0.006402,0.000160,0.998583,-0.052838,416866
97.014145,185.578064,167.550293,0.006182,-0.000164,0.998632,-0.051918,425246
96.547188,185.478775,167.474472,0.005894,-0.000381,0.998681,-0.051006,433810
96.079803,185.379181,167.397385,0.005693,-0.000720,0.998729,-0.050075,442071
95.610641,185.277161,167.316788,0.005550,-0.000914,0.998773,-0.049199,450387
95.143112,185.179123,167.239914,0.005460,-0.001164,0.998810,-0.048448,458208
94.665100,185.076035,167.162323,0.005433,-0.001392,0.998848,-0.047649,466584
94.187752,184.972427,167.079620,0.005549,-0.001610,0.998881,-0.046945,475004
93.711647,184.866028,166.999893,0.005631,-0.001823,0.998914,-0.046210,483699
93.230797,184.757965,166.917007,0.005748,-0.001887,0.998944,-0.045544,492268
92.760529,184.651978,166.841980,0.005778,-0.001849,0.998975,-0.044857,501074
92.282890,184.546570,166.774307,0.005591,-0.001914,0.999005,-0.044200,509048
91.805664,184.436249,166.724228,0.005191,-0.001866,0.999036,-0.043558,517300
91.326416,184.325058,166.694092,0.004688,-0.002086,0.999062,-0.043006,526029
90.851654,184.212143,166.658096,0.004391,-0.002398,0.999084,-0.042489,534157
90.376556,184.098572,166.612564,0.004397,-0.002754,0.999102,-0.042055,542713
89.886391,183.980301,166.571182,0.004434,-0.002761,0.999115,-0.041736,550893
89.402161,183.860291,166.582916,0.004041,-0.003000,0.999126,-0.041492,559326
88.911034,183.745758,166.619492,0.003743,-0.003588,0.999131,-0.041361,567641
88.425293,183.628891,166.671249,0.003180,-0.004141,0.999141,-0.041108,576074
87.944756,183.513947,166.710754,0.003048,-0.004248,0.999155,-0.040759,584441
87.466606,183.395432,166.742813,0.002780,-0.003993,0.999175,-0.040330,592922
86.985733,183.278351,166.785400,0.002715,-0.003910,0.999194,-0.039855,600604
86.503479,183.162674,166.851288,0.002686,-0.004007,0.999210,-0.039460,609216
86.017334,183.048874,166.929871,0.002847,-0.004436,0.999220,-0.039126,617763
85.520866,182.933899,167.003418,0.003209,-0.004780,0.999230,-0.038824,625952
85.018585,182.820923,167.076248,0.003617,-0.004987,0.999233,-0.038676,634184
84.520828,182.708389,167.145401,0.004034,-0.005222,0.999237,-0.038500,642836
84.021202,182.598038,167.202988,0.004528,-0.005338,0.999236,-0.038454,650931
83.535095,182.486099,167.260437,0.004964,-0.005431,0.999234,-0.038424,659231
83.065102,182.369934,167.315216,0.005191,-0.005479,0.999231,-0.038487,667123
82.603775,182.250122,167.365616,0.005216,-0.005299,0.999227,-0.038602,675383
82.149384,182.134766,167.409943,0.004954,-0.004954,0.999220,-0.038869,683800
81.699287,182.020309,167.439407,0.004727,-0.004619,0.999214,-0.039086,692298
81.238304,181.912079,167.452057,0.004414,-0.003953,0.999210,-0.039309,700905
80.774963,181.804962,167.461151,0.004002,-0.003261,0.999206,-0.039512,709192
80.309509,181.703705,167.484283,0.003253,-0.002573,0.999198,-0.039834,717430
79.846443,181.602158,167.507782,0.002699,-0.001991,0.999188,-0.040154,725998
79.382286,181.503235,167.532211,0.002237,-0.001428,0.999177,-0.040489,734514
78.929733,181.402344,167.557678,0.001924,-0.000864,0.999163,-0.040842,742904
78.480461,181.295029,167.581543,0.001654,-0.000168,0.999149,-0.041210,751183
78.030815,181.188660,167.602310,0.001546,0.000538,0.999129,-0.041694,759039
77.584480,181.084991,167.628036,0.001364,0.001081,0.999104,-0.042288,767342
77.137314,180.987625,167.650314,0.001281,0.001548,0.999071,-0.043056,775688
76.690063,180.895660,167.681915,0.001115,0.001897,0.999038,-0.043800,784143
76.242195,180.813705,167.715698,0.000804,0.002063,0.998998,-0.044692,792343
75.794456,180.733597,167.750793,0.000456,0.002228,0.998958,-0.045573,800780
75.347397,180.658249,167.793106,0.000013,0.002186,0.998919,-0.046444,809391
