546.321228,73.365189,164.836365,-0.047883,0.017721,0.976748,0.208225,0
545.597961,73.416977,164.934280,-0.047649,0.017052,0.975894,0.212297,7202
544.879150,73.470215,165.029007,-0.047292,0.016350,0.975054,0.216255,15812
544.162537,73.512306,165.104919,-0.046590,0.015747,0.974210,0.220218,23311
543.447327,73.548256,165.176788,-0.046030,0.014987,0.973363,0.224101,31655
542.728333,73.590157,165.242355,-0.045612,0.014371,0.972538,0.227779,40288
542.018494,73.623978,165.328262,-0.045380,0.014066,0.971707,0.231362,48784
541.308411,73.659340,165.415375,-0.045213,0.014012,0.970907,0.234731,57077
540.591797,73.700226,165.514420,-0.044768,0.014030,0.970116,0.238064,65500
539.875977,73.736214,165.627457,-0.044166,0.014466,0.969320,0.241368,73866
539.158264,73.770866,165.730911,-0.043261,0.014761,0.968514,0.244728,82240
538.443481,73.814323,165.818176,-0.042108,0.014614,0.967756,0.247913,90858
537.730347,73.852592,165.896378,-0.041248,0.014301,0.966969,0.251128,99210
537.014221,73.885574,165.968842,-0.040896,0.014212,0.966208,0.254102,107368
536.302185,73.913940,166.037476,-0.040870,0.014195,0.965442,0.257003,115955
535.592834,73.938942,166.097748,-0.041427,0.014147,0.964722,0.259607,124170
534.894104,73.966743,166.163300,-0.042087,0.014252,0.963987,0.262212,132853
534.191589,73.994308,166.225128,-0.043059,0.014455,0.963264,0.264689,141106
533.490906,74.019928,166.287872,-0.044179,0.014726,0.962552,0.267068,149340
532.787781,74.044350,166.344498,-0.045323,0.015026,0.961873,0.269295,157643
532.086487,74.069199,166.403015,-0.046350,0.015296,0.961191,0.271531,165919
531.392029,74.096519,166.460388,-0.047111,0.015657,0.960558,0.273614,174228
530.695068,74.118927,166.517609,-0.047901,0.015850,0.959898,0.275771,182487
529.998047,74.146477,166.573471,-0.048525,0.015895,0.959263,0.277862,190792
529.299561,74.170845,166.620804,-0.048868,0.015734,0.958660,0.279886,199264
528.603394,74.196625,166.664642,-0.049170,0.015525,0.958083,0.281812,207721
527.908447,74.221504,166.701157,-0.049365,0.015224,0.957519,0.283704,216192
527.210693,74.244614,166.732910,-0.049607,0.014955,0.956973,0.285516,224337
526.510742,74.267357,166.758835,-0.049612,0.014744,0.956488,0.287146,232509
