281.962585,356.991913,168.771393,0.027495,0.004313,0.542343,-0.839696,0
281.948334,356.991730,168.771957,0.027473,0.004311,0.543170,-0.839162,7587
281.931366,356.993103,168.771103,0.027435,0.004300,0.544029,-0.838607,16014
281.911133,356.994720,168.770737,0.027376,0.004241,0.544898,-0.838045,24123
281.891052,356.995911,168.769684,0.027362,0.004211,0.545853,-0.837424,32527
281.865936,356.994049,168.766769,0.027331,0.004152,0.546817,-0.836796,40910
281.843628,356.993805,168.764359,0.027340,0.004042,0.547878,-0.836101,49371
281.825165,356.991821,168.761795,0.027361,0.003966,0.548973,-0.835383,57918
281.807465,356.987518,168.760910,0.027343,0.003840,0.550038,-0.834683,66519
281.789337,356.983276,168.761703,0.027389,0.003753,0.551155,-0.833945,74169
281.771423,356.976471,168.760818,0.027379,0.003723,0.552246,-0.833223,82488
281.752533,356.973877,168.759979,0.027357,0.003699,0.553418,-0.832446,90917
281.729462,356.970062,168.758743,0.027361,0.003658,0.554617,-0.831648,99317
281.708160,356.965790,168.755966,0.027327,0.003580,0.555880,-0.830806,107958
281.681824,356.958069,168.754288,0.027329,0.003456,0.557087,-0.829997,116040
281.657837,356.952087,168.751358,0.027321,0.003256,0.558390,-0.829122,124159
281.633820,356.946899,168.749100,0.027302,0.003097,0.559687,-0.828249,132638
281.612976,356.940704,168.750870,0.027309,0.002967,0.560906,-0.827424,141079
281.593445,356.935944,168.752228,0.027313,0.002898,0.562130,-0.826592,149868
281.573334,356.928009,168.755585,0.027385,0.002851,0.563317,-0.825782,157825
281.552979,356.921875,168.755920,0.027380,0.002753,0.564416,-0.825032,166181
281.531250,356.917755,168.749802,0.027250,0.002834,0.565542,-0.824264,174526
281.505249,356.913910,168.746597,0.027107,0.002815,0.566695,-0.823477,183073
281.478485,356.908356,168.746277,0.026962,0.002714,0.567810,-0.822714,191546
281.452972,356.904938,168.744659,0.026779,0.002624,0.568986,-0.821907,200022
281.426208,356.901215,168.743713,0.026539,0.002508,0.570160,-0.821101,207960
281.405365,356.896729,168.738419,0.026265,0.002448,0.571283,-0.820329,216292
281.383850,356.890686,168.738693,0.026202,0.002248,0.572380,-0.819567,224716
281.362762,356.883423,168.737350,0.026162,0.002072,0.573389,-0.818863,233090
281.340363,356.877991,168.740036,0.026105,0.001793,0.574362,-0.818183,241817
281.320862,356.873840,168.735046,0.025988,0.001681,0.575339,-0.817500,249925
281.301361,356.869507,168.731354,0.025812,0.001496,0.576293,-0.816834,258374
281.280457,356.867554,168.726379,0.025742,0.001319,0.577258,-0.816155,266671
281.259430,356.862732,168.722717,0.025583,0.001153,0.578146,-0.815531,274940
281.239105,356.859161,168.721252,0.025479,0.000964,0.579076,-0.814875,283380
281.218628,356.855713,168.717117,0.025299,0.000813,0.579963,-0.814250,291863
281.200073,356.852631,168.709732,0.025085,0.000676,0.580871,-0.813608,300195
281.179474,356.847565,168.704422,0.024882,0.000468,0.581719,-0.813009,308612
281.157623,356.842285,168.699417,0.024732,0.000253,0.582539,-0.812426,316833
281.138947,356.840515,168.695190,0.024499,0.000027,0.583469,-0.811766,325126
281.117157,356.835663,168.690781,0.024296,-0.000201,0.584398,-0.811103,333403
281.089874,356.832520,168.685669,0.024106,-0.000404,0.585321,-0.810443,341764
281.061462,356.827637,168.681046,0.023946,-0.000561,0.586224,-0.809795,350215
281.035370,356.824554,168.676285,0.023771,-0.000671,0.587190,-0.809100,358546
281.009949,356.821533,168.674484,0.023555,-0.000758,0.588146,-0.808411,367004
280.987793,356.818329,168.670410,0.023372,-0.000820,0.589127,-0.807702,375194
280.963898,356.812775,168.667145,0.023162,-0.000942,0.590010,-0.807063,383785
280.942078,356.808411,168.662155,0.023021,-0.001150,0.590886,-0.806426,392113
280.919708,356.803711,168.656006,0.022780,-0.001358,0.591748,-0.805800,400345
280.898132,356.800262,168.651611,0.022618,-0.001644,0.592609,-0.805171,408619
280.876740,356.795929,168.646011,0.022454,-0.001882,0.593448,-0.804557,417147
280.856262,356.793732,168.645157,0.022313,-0.002129,0.594307,-0.803926,425581
280.837067,356.791260,168.643906,0.022154,-0.002221,0.595135,-0.803317,433931
280.819458,356.788452,168.641617,0.022034,-0.002251,0.595893,-0.802758,442338
280.802002,356.784332,168.637634,0.021943,-0.002305,0.596572,-0.802256,450525
280.786469,356.783020,168.635147,0.021876,-0.002483,0.597229,-0.801769,458843
280.772491,356.779388,168.630264,0.021721,-0.002674,0.597757,-0.801379,467670
280.761566,356.777100,168.624405,0.021568,-0.002870,0.598300,-0.800977,475965
280.749237,356.776337,168.620865,0.021446,-0.003216,0.598768,-0.800629,484062
280.731689,356.772949,168.619873,0.021364,-0.003644,0.599164,-0.800333,492210
280.720428,356.772430,168.613541,0.021274,-0.003949,0.599458,-0.800114,500624
280.710663,356.772003,168.607849,0.021150,-0.004187,0.599702,-0.799933,509039
280.702972,356.772278,168.603088,0.021116,-0.004466,0.599879,-0.799799,517258
280.698120,356.772552,168.598877,0.020985,-0.004622,0.599848,-0.799826,525924
280.696289,356.774384,168.594025,0.020906,-0.004813,0.599799,-0.799863,534224
280.699341,356.775421,168.587845,0.020803,-0.005010,0.599577,-0.800031,542591
280.706512,356.776276,168.579758,0.020678,-0.005228,0.599162,-0.800343,550971
280.714325,356.777802,168.571579,0.020646,-0.005605,0.598691,-0.800695,559926
